geocode_input,match,match_type,match_address,longitude,latitude,parcel_number,join_type,log_id,street_number,street_direction,street_name,street_suffix,street_unit,zip_code
"688 S MARIPOSA AVE, , CA, 90005",Match,Exact,"688 S MARIPOSA AVE, LOS ANGELES, CA, 90005",-118.29870893199995,34.06003731900006,642863789,L,24608,688,S,MARIPOSA,AVE,,90005
"730 N MARIPOSA AVE, , CA, 90029",Match,Exact,"730 N MARIPOSA AVE, LOS ANGELES, CA, 90029",-118.29901992599997,34.08461973300007,142452731,R,10609,730,N,MARIPOSA,AVE,,90029
"811 N MARIPOSA AVE, , CA, 90029",Match,Exact,"811 N MARIPOSA AVE, LOS ANGELES, CA, 90029",-118.29903738499996,34.085318234000056,142452731,L,11062,811,N,MARIPOSA,AVE,,90029
"816 N MARIPOSA AVE, , CA, 90029",Match,Exact,"816 N MARIPOSA AVE, LOS ANGELES, CA, 90029",-118.29902446299997,34.08537068000004,142452731,R,11063,816,N,MARIPOSA,AVE,,90029
"822 N MARIPOSA AVE, , CA, 90029",Match,Exact,"822 N MARIPOSA AVE, LOS ANGELES, CA, 90029",-118.29902477999997,34.085423072000026,142452731,R,10607,822,N,MARIPOSA,AVE,,90029
"838 N MARIPOSA AVE, , CA, 90029",Match,Exact,"838 N MARIPOSA AVE, LOS ANGELES, CA, 90029",-118.29902766899994,34.08593453200007,141603283,R,11058,838,N,MARIPOSA,AVE,,90029
"901 N MARIPOSA AVE, , CA, 90029",Match,Exact,"901 N MARIPOSA AVE, LOS ANGELES, CA, 90029",-118.29904589299997,34.08684542900005,141603283,L,11060,901,N,MARIPOSA,AVE,,90029
"916 N MARIPOSA AVE, , CA, 90029",Match,Exact,"916 N MARIPOSA AVE, LOS ANGELES, CA, 90029",-118.29903393999996,34.08708056200004,141603283,R,4894,916,N,MARIPOSA,AVE,,90029
"925 S MARIPOSA AVE, , CA, 90006",Match,Exact,"925 S MARIPOSA AVE, LOS ANGELES, CA, 90006",-118.298706891,34.05504562100003,141604060,R,24767,925,S,MARIPOSA,AVE,,90006
"928 N MARIPOSA AVE, , CA, 90029",Match,Exact,"928 N MARIPOSA AVE, LOS ANGELES, CA, 90029",-118.29903490499998,34.08725687400005,141603283,R,11054,928,N,MARIPOSA,AVE,,90029
"933 N MARIPOSA AVE, , CA, 90029",Match,Exact,"933 N MARIPOSA AVE, LOS ANGELES, CA, 90029",-118.29904846499994,34.087315595000064,141603283,L,11055,933,N,MARIPOSA,AVE,,90029
"935 S MARIPOSA AVE, , CA, 90006",Match,Exact,"935 S MARIPOSA AVE, LOS ANGELES, CA, 90006",-118.29870600199996,34.05473372000006,141604060,R,22175,935,S,MARIPOSA,AVE,,90006
"939 N MARIPOSA AVE, , CA, 90029",Match,Exact,"939 N MARIPOSA AVE, LOS ANGELES, CA, 90029",-118.29904894799995,34.08740375100007,141603283,L,11056,939,N,MARIPOSA,AVE,,90029
"945 S MARIPOSA AVE, , CA, 90006",Match,Exact,"945 S MARIPOSA AVE, LOS ANGELES, CA, 90006",-118.29894194399998,34.05423534600004,141604068,R,23494,945,S,MARIPOSA,AVE,,90006
"950 S MARIPOSA AVE, , CA, 90006",Match,Exact,"950 S MARIPOSA AVE, LOS ANGELES, CA, 90006",-118.29892846099995,34.054119842000034,141604068,L,23495,950,S,MARIPOSA,AVE,,90006
"957 N MARIPOSA AVE, , CA, 90029",Match,Exact,"957 N MARIPOSA AVE, LOS ANGELES, CA, 90029",-118.299050395,34.08766822000007,141603283,L,4891,957,N,MARIPOSA,AVE,,90029
"960 S MARIPOSA AVE, , CA, 90006",Match,Exact,"960 S MARIPOSA AVE, LOS ANGELES, CA, 90006",-118.29892785799996,34.05384066100004,141604068,L,22173,960,S,MARIPOSA,AVE,,90006
"966 N MARIPOSA AVE, , CA, 90029",Match,Exact,"966 N MARIPOSA AVE, LOS ANGELES, CA, 90029",-118.29903795999996,34.087815196000065,141603283,R,4892,966,N,MARIPOSA,AVE,,90029
"969 N MARIPOSA AVE, , CA, 90029",Match,Exact,"969 N MARIPOSA AVE, LOS ANGELES, CA, 90029",-118.29905135999996,34.08784453200008,141603283,L,4893,969,N,MARIPOSA,AVE,,90029
"974 S MARIPOSA AVE, , CA, 90006",Match,Exact,"974 S MARIPOSA AVE, LOS ANGELES, CA, 90006",-118.29892701299997,34.05344980700005,141604068,L,22174,974,S,MARIPOSA,AVE,,90006
"1018 N MARIPOSA AVE, , CA, 90029",Match,Exact,"1018 N MARIPOSA AVE, LOS ANGELES, CA, 90029",-118.29917635899994,34.089483675000054,141603278,R,10780,1018,N,MARIPOSA,AVE,,90029
"1024 S MARIPOSA AVE, , CA, 90006",Match,Exact,"1024 S MARIPOSA AVE, LOS ANGELES, CA, 90006",-118.29892409599995,34.05213011300003,141604093,L,12700,1024,S,MARIPOSA,AVE,,90006
"1025 N MARIPOSA AVE, , CA, 90029",Match,Exact,"1025 N MARIPOSA AVE, LOS ANGELES, CA, 90029",-118.29919001199994,34.08957418400007,141603278,L,10782,1025,N,MARIPOSA,AVE,,90029
"1049 N MARIPOSA AVE, , CA, 90029",Match,Exact,"1049 N MARIPOSA AVE, LOS ANGELES, CA, 90029",-118.29919166499997,34.08993638800007,141603278,L,25106,1049,N,MARIPOSA,AVE,,90029
"1120 S MARIPOSA AVE, , CA, 90006",Match,Exact,"1120 S MARIPOSA AVE, LOS ANGELES, CA, 90006",-118.29892021399996,34.050423384000055,141604102,L,12691,1120,S,MARIPOSA,AVE,,90006
"1129 S MARIPOSA AVE, , CA, 90006",Match,Exact,"1129 S MARIPOSA AVE, LOS ANGELES, CA, 90006",-118.29893317199998,34.05029932100007,141604102,R,12692,1129,S,MARIPOSA,AVE,,90006
"1136 N MARIPOSA AVE, , CA, 90029",Match,Exact,"1136 N MARIPOSA AVE, LOS ANGELES, CA, 90029",-118.29940333099995,34.09186283400004,141603246,R,25104,1136,N,MARIPOSA,AVE,,90029
"1138 S MARIPOSA AVE, , CA, 90006",Match,Exact,"1138 S MARIPOSA AVE, LOS ANGELES, CA, 90006",-118.29891959399998,34.05014428900006,141604102,L,12693,1138,S,MARIPOSA,AVE,,90006
"1146 S MARIPOSA AVE, , CA, 90006",Match,Exact,"1146 S MARIPOSA AVE, LOS ANGELES, CA, 90006",-118.29891931899999,34.05002024700008,141604102,L,12756,1146,S,MARIPOSA,AVE,,90006
"1146 N MARIPOSA AVE, , CA, 90029",Match,Exact,"1146 N MARIPOSA AVE, LOS ANGELES, CA, 90029",-118.29940401299996,34.09205077000007,141603246,R,10533,1146,N,MARIPOSA,AVE,,90029
"1211 S MARIPOSA AVE, , CA, 90006",Match,Exact,"1211 S MARIPOSA AVE, LOS ANGELES, CA, 90006",-118.29892977199995,34.04876480400003,141604106,R,12702,1211,S,MARIPOSA,AVE,,90006
"1242 S MARIPOSA AVE, , CA, 90006",Match,Exact,"1242 S MARIPOSA AVE, LOS ANGELES, CA, 90006",-118.29891543699995,34.048260937000066,141604106,L,12704,1242,S,MARIPOSA,AVE,,90006
"1342 N MARIPOSA AVE, , CA, 90027",Match,Exact,"1342 N MARIPOSA AVE, LOS ANGELES, CA, 90027",-118.29941123699996,34.09600173600006,141603238,R,4834,1342,N,MARIPOSA,AVE,,90027
"1402 N MARIPOSA AVE, , CA, 90027",Match,Exact,"1402 N MARIPOSA AVE, LOS ANGELES, CA, 90027",-118.29940796299996,34.09673134500002,141603238,R,4832,1402,N,MARIPOSA,AVE,,90027
"1412 S MARIPOSA AVE, , CA, 90006",Match,Exact,"1412 S MARIPOSA AVE, LOS ANGELES, CA, 90006",-118.298647873,34.046218546000034,141605977,L,12708,1412,S,MARIPOSA,AVE,,90006
"1420 N MARIPOSA AVE, , CA, 90027",Match,Exact,"1420 N MARIPOSA AVE, LOS ANGELES, CA, 90027",-118.29940853999994,34.096950218000075,141603238,R,4833,1420,N,MARIPOSA,AVE,,90027
"1552 N MARIPOSA AVE, , CA, 90027",Match,Exact,"1552 N MARIPOSA AVE, LOS ANGELES, CA, 90027",-118.29941768999998,34.09922037200005,141597363,R,4827,1552,N,MARIPOSA,AVE,,90027
"1556 N MARIPOSA AVE, , CA, 90027",Match,Exact,"1556 N MARIPOSA AVE, LOS ANGELES, CA, 90027",-118.29941803099996,34.09928204000005,141597363,R,4828,1556,N,MARIPOSA,AVE,,90027
"1602 N MARIPOSA AVE, , CA, 90027",Match,Exact,"1602 N MARIPOSA AVE, LOS ANGELES, CA, 90027",-118.29942195299998,34.099991216000035,141597363,R,4889,1602,N,MARIPOSA,AVE,,90027
"1736 N MARIPOSA AVE, , CA, 90027",Match,Exact,"1736 N MARIPOSA AVE, LOS ANGELES, CA, 90027",-118.29943735999996,34.102606750000064,141597356,R,21264,1736,N,MARIPOSA,AVE,,90027
"1742 N MARIPOSA AVE, , CA, 90027",Match,Exact,"1742 N MARIPOSA AVE, LOS ANGELES, CA, 90027",-118.29943797399994,34.102699149000046,141597356,R,21265,1742,N,MARIPOSA,AVE,,90027
"1812 N MARIPOSA AVE, , CA, 90027",Match,Exact,"1812 N MARIPOSA AVE, LOS ANGELES, CA, 90027",-118.29944513699996,34.103777136000076,141597356,R,21258,1812,N,MARIPOSA,AVE,,90027
"1816 N MARIPOSA AVE, , CA, 90027",Match,Exact,"1816 N MARIPOSA AVE, LOS ANGELES, CA, 90027",-118.29944554599996,34.10383873600006,141597356,R,21259,1816,N,MARIPOSA,AVE,,90027
"1860 N MARIPOSA AVE, , CA, 90027",Match,Exact,"1860 N MARIPOSA AVE, LOS ANGELES, CA, 90027",-118.29945004799998,34.104516328000045,141597356,R,20784,1860,N,MARIPOSA,AVE,,90027
"1928 S MARIPOSA AVE, , CA, 90007",Match,Exact,"1928 S MARIPOSA AVE, DOCKWEILER, CA, 90007",-118.29834638199998,34.03913337100005,141606817,L,12706,1928,S,MARIPOSA,AVE,,90007
"1980 S MARIPOSA AVE, , CA, 90007",Match,Exact,"1980 S MARIPOSA AVE, DOCKWEILER, CA, 90007",-118.29834350199997,34.03840317500004,141606820,L,12709,1980,S,MARIPOSA,AVE,,90007
"220 E MARKET ST, , CA, 90291",Match,Exact,"220 MARKET ST, PLAYA DEL REY, CA, 90291",-118.47079406099999,33.98922032400003,642863700,R,1745,220,E,MARKET,ST,,90291
"4147 S MARLTON AVE, , CA, 90008",Match,Exact,"4147 MARLTON AVE, LOS ANGELES, CA, 90008",-118.34138254799996,34.00987432200003,141602362,R,21162,4147,S,MARLTON,AVE,,90008
"4168 S MARLTON AVE, , CA, 90008",Match,Exact,"4168 MARLTON AVE, LOS ANGELES, CA, 90008",-118.34193062299994,34.00946108100004,141602362,L,6254,4168,S,MARLTON,AVE,,90008
"5115 E MARMION WAY, , CA, 90042",Match,Exact,"5115 MARMION WAY, HIGHLAND PARK, CA, 90042",-118.20139657399994,34.106927400000075,141614204,L,12711,5115,E,MARMION,WAY,,90042
"812 N MARTEL AVE, , CA, 90046",Match,Exact,"812 N MARTEL AVE, LOS ANGELES, CA, 90046",-118.35110337999998,34.08564973800003,141598514,R,6095,812,N,MARTEL,AVE,,90046
"828 N MARTEL AVE, , CA, 90046",Match,Exact,"828 N MARTEL AVE, LOS ANGELES, CA, 90046",-118.35110337999998,34.08590186600003,141598514,R,6094,828,N,MARTEL,AVE,,90046
"857 N MARTEL AVE, , CA, 90046",Match,Exact,"857 N MARTEL AVE, LOS ANGELES, CA, 90046",-118.35111661899998,34.086343089000025,141598514,L,6096,857,N,MARTEL,AVE,,90046
"901 N MARTEL AVE, , CA, 90046",Match,Exact,"901 N MARTEL AVE, LOS ANGELES, CA, 90046",-118.35111694099999,34.087243210000054,141598511,L,5957,901,N,MARTEL,AVE,,90046
"1312 N MARTEL AVE, , CA, 90046",Match,Exact,"1312 N MARTEL AVE, LOS ANGELES, CA, 90046",-118.35062359099999,34.09485503700006,642869341,R,24650,1312,N,MARTEL,AVE,,90046
"1318 N MARTEL AVE, , CA, 90046",Match,Exact,"1318 N MARTEL AVE, LOS ANGELES, CA, 90046",-118.35062422899995,34.09494848200006,642869341,R,24651,1318,N,MARTEL,AVE,,90046
"1320 N MARTEL AVE, , CA, 90046",Match,Exact,"1320 N MARTEL AVE, LOS ANGELES, CA, 90046",-118.35062444099998,34.09497963100006,642869341,R,24652,1320,N,MARTEL,AVE,,90046
"1330 N MARTEL AVE, , CA, 90046",Match,Exact,"1330 N MARTEL AVE, LOS ANGELES, CA, 90046",-118.35062550299995,34.09513537200007,642869341,R,24653,1330,N,MARTEL,AVE,,90046
"1339 N MARTEL AVE, , CA, 90046",Match,Exact,"1339 N MARTEL AVE, LOS ANGELES, CA, 90046",-118.35063959299998,34.095259904000045,642869341,L,23837,1339,N,MARTEL,AVE,,90046
"1343 N MARTEL AVE, , CA, 90046",Match,Exact,"1343 N MARTEL AVE, LOS ANGELES, CA, 90046",-118.35064001799998,34.095322201000045,642869341,L,23838,1343,N,MARTEL,AVE,,90046
"1349 N MARTEL AVE, , CA, 90046",Match,Exact,"1349 N MARTEL AVE, LOS ANGELES, CA, 90046",-118.35064065499995,34.09541564600005,642869341,L,23839,1349,N,MARTEL,AVE,,90046
"1406 N MARTEL AVE, , CA, 90046",Match,Exact,"1406 N MARTEL AVE, LOS ANGELES, CA, 90046",-118.35063357299998,34.09631901100005,642869341,R,23358,1406,N,MARTEL,AVE,,90046
"1412 N MARTEL AVE, , CA, 90046",Match,Exact,"1412 N MARTEL AVE, LOS ANGELES, CA, 90046",-118.35063420999995,34.09641245600005,642869341,R,23689,1412,N,MARTEL,AVE,,90046
"1416 N MARTEL AVE, , CA, 90046",Match,Exact,"1416 N MARTEL AVE, LOS ANGELES, CA, 90046",-118.35063463499995,34.09647475200006,642869341,R,23217,1416,N,MARTEL,AVE,,90046
"1427 N MARTEL AVE, , CA, 90046",Match,Exact,"1427 N MARTEL AVE, LOS ANGELES, CA, 90046",-118.35064893699996,34.09663043200004,642869341,L,23843,1427,N,MARTEL,AVE,,90046
"1433 N MARTEL AVE, , CA, 90046",Match,Exact,"1433 N MARTEL AVE, LOS ANGELES, CA, 90046",-118.35064957399999,34.096723877000045,642869341,L,23117,1433,N,MARTEL,AVE,,90046
"1605 N MARTEL AVE, , CA, 90046",Match,Exact,"1605 N MARTEL AVE, LOS ANGELES, CA, 90046",-118.35017550399999,34.100025268000024,141594057,L,23219,1605,N,MARTEL,AVE,,90046
"1610 N MARTEL AVE, , CA, 90046",Match,Exact,"1610 N MARTEL AVE, LOS ANGELES, CA, 90046",-118.35016205199997,34.10012063900007,141594057,R,22269,1610,N,MARTEL,AVE,,90046
"1615 N MARTEL AVE, , CA, 90046",Match,Exact,"1615 N MARTEL AVE, LOS ANGELES, CA, 90046",-118.35017515299995,34.100184254000055,141594057,L,24771,1615,N,MARTEL,AVE,,90046
"1619 N MARTEL AVE, , CA, 90046",Match,Exact,"1619 N MARTEL AVE, LOS ANGELES, CA, 90046",-118.35017501199997,34.10024784900003,141594057,L,24772,1619,N,MARTEL,AVE,,90046
"15232 W MARTHA ST, , CA, 91411",Match,Exact,"15232 MARTHA ST, SHERMAN OAKS, CA, 91411",-118.46439179599997,34.17304110900005,141560416,L,19495,15232,W,MARTHA,ST,,91411
"5101 E MARTIN ST, , CA, 90032",Match,Exact,"5101 E MARTIN ST, LOS ANGELES, CA, 90032",-118.17161945699996,34.08059868500004,141623385,L,7839,5101,E,MARTIN,ST,,90032
"5126 E MARTIN ST, , CA, 90032",Match,Exact,"5126 E MARTIN ST, LOS ANGELES, CA, 90032",-118.17090475099997,34.08058650300006,141635275,R,25165,5126,E,MARTIN,ST,,90032
"5130 E MARTIN ST, , CA, 90032",Match,Exact,"5130 E MARTIN ST, LOS ANGELES, CA, 90032",-118.17086905499997,34.080586365000045,141635275,R,25161,5130,E,MARTIN,ST,,90032
"184 W MARTIN LUTHER KING, JR BLVD, , CA, 90037",Match,Exact,"184 W MARTIN LUTHER KING JR BLVD, LOS ANGELES, CA, 90037",-118.275487968,34.01111756200004,141608098,L,2218,184,W,"MARTIN LUTHER KING, JR",BLVD,,90037
"615 E MARTIN LUTHER KING, JR BLVD, , CA, 90011",Match,Exact,"615 E MARTIN LUTHER KING JR BLVD, LOS ANGELES, CA, 90011",-118.26476202799995,34.01107955700007,141619804,L,2141,615,E,"MARTIN LUTHER KING, JR",BLVD,,90011
"639 E MARTIN LUTHER KING, JR BLVD, , CA, 90011",Match,Exact,"639 E MARTIN LUTHER KING JR BLVD, LOS ANGELES, CA, 90011",-118.26426089799997,34.011080384000024,141619804,L,2146,639,E,"MARTIN LUTHER KING, JR",BLVD,,90011
"1009 E MARTIN LUTHER KING, JR BLVD, , CA, 90011",Match,Exact,"1009 E MARTIN LUTHER KING JR BLVD, LOS ANGELES, CA, 90011",-118.25771462899996,34.010954025000046,141620035,L,2140,1009,E,"MARTIN LUTHER KING, JR",BLVD,,90011
"1301 W MARTIN LUTHER KING, JR BLVD, , CA, 90037",Match,Exact,"1301 W MARTIN LUTHER KING JR BLVD, LOS ANGELES, CA, 90037",-118.29870443099998,34.01087373900003,141606631,R,6431,1301,W,"MARTIN LUTHER KING, JR",BLVD,,90037
"1311 W MARTIN LUTHER KING, JR BLVD, , CA, 90037",Match,Exact,"1311 W MARTIN LUTHER KING JR BLVD, LOS ANGELES, CA, 90037",-118.29883651899996,34.01087373900003,141606631,R,6726,1311,W,"MARTIN LUTHER KING, JR",BLVD,,90037
"1345 W MARTIN LUTHER KING, JR BLVD, , CA, 90037",Match,Exact,"1345 W MARTIN LUTHER KING JR BLVD, LOS ANGELES, CA, 90037",-118.29928562099997,34.01087373900003,141606631,R,7395,1345,W,"MARTIN LUTHER KING, JR",BLVD,,90037
"1901 W MARTIN LUTHER KING, JR BLVD, , CA, 90062",Match,Exact,"1901 W MARTIN LUTHER KING JR BLVD, LOS ANGELES, CA, 90062",-118.31328500499995,34.010853318000045,141606319,R,7458,1901,W,"MARTIN LUTHER KING, JR",BLVD,,90062
"4406 W MARTIN LUTHER KING, JR BLVD, , CA, 90008",Match,Exact,"4406 W MARTIN LUTHER KING JR BLVD, LOS ANGELES, CA, 90008",-118.34503272299997,34.01697924600006,641039704,L,21421,4406,W,"MARTIN LUTHER KING, JR",BLVD,,90008
"4500 W MARTIN LUTHER KING, JR BLVD, , CA, 90016",Match,Exact,"4500 W MARTIN LUTHER KING JR BLVD, LOS ANGELES, CA, 90016",-118.34591937599998,34.01753451400003,641039699,L,21831,4500,W,"MARTIN LUTHER KING, JR",BLVD,,90016
"4508 W MARTIN LUTHER KING, JR BLVD, , CA, 90016",Match,Exact,"4508 W MARTIN LUTHER KING JR BLVD, LOS ANGELES, CA, 90016",-118.34602517899998,34.01760204800007,641039699,L,21832,4508,W,"MARTIN LUTHER KING, JR",BLVD,,90016
"4555 W MARTIN LUTHER KING, JR BLVD, , CA, 90016",Match,Exact,"4555 W MARTIN LUTHER KING JR BLVD, LOS ANGELES, CA, 90016",-118.34687470799997,34.018341759000066,641039698,R,21837,4555,W,"MARTIN LUTHER KING, JR",BLVD,,90016
"4600 W MARTIN LUTHER KING, JR BLVD, , CA, 90016",Match,Exact,"4600 W MARTIN LUTHER KING JR BLVD, LOS ANGELES, CA, 90016",-118.34720877299998,34.018347067000036,641039700,L,21836,4600,W,"MARTIN LUTHER KING, JR",BLVD,,90016
"4606 W MARTIN LUTHER KING, JR BLVD, , CA, 90016",Match,Exact,"4606 W MARTIN LUTHER KING JR BLVD, LOS ANGELES, CA, 90016",-118.34726798499997,34.01838430600003,641039700,L,21834,4606,W,"MARTIN LUTHER KING, JR",BLVD,,90016
"4630 W MARTIN LUTHER KING, JR BLVD, , CA, 90016",Match,Exact,"4630 W MARTIN LUTHER KING JR BLVD, LOS ANGELES, CA, 90016",-118.34750482999999,34.01853326100007,641039700,L,21833,4630,W,"MARTIN LUTHER KING, JR",BLVD,,90016
"967 N MARVIEW AVE, , CA, 90012",Match,Exact,"967 MARVIEW AVE, LOS ANGELES, CA, 90012",-118.24800084399999,34.06895540900007,141616968,L,12390,967,N,MARVIEW,AVE,,90012
"985 N MARVIEW AVE, , CA, 90012",Match,Exact,"985 MARVIEW AVE, LOS ANGELES, CA, 90012",-118.24780175599994,34.06933808000008,141616968,L,12637,985,N,MARVIEW,AVE,,90012
"1706 S MARVIN AVE, , CA, 90019",Match,Exact,"1706 S MARVIN AVE, LOS ANGELES, CA, 90019",-118.36115411699996,34.043197974000066,141600954,L,23710,1706,S,MARVIN,AVE,,90019
"1837 S MARVIN AVE, , CA, 90016",No_Match,,,,#ERR,,,20760,1837,S,MARVIN,AVE,,90016
"1926 S MARVIN AVE, , CA, 90016",Match,Exact,"1926 S MARVIN AVE, LOS ANGELES, CA, 90016",-118.36258853799995,34.039396004000025,653271246,L,25062,1926,S,MARVIN,AVE,,90016
"1944 S MARVIN AVE, , CA, 90016",Match,Exact,"1944 S MARVIN AVE, LOS ANGELES, CA, 90016",-118.36272157699995,34.039044930000045,653271246,L,20761,1944,S,MARVIN,AVE,,90016
"2228 S MARVIN AVE, , CA, 90016",Match,Exact,"2228 S MARVIN AVE, LOS ANGELES, CA, 90016",-118.36317190399996,34.03721885500005,141600756,L,21839,2228,S,MARVIN,AVE,,90016
"2239 S MARVIN AVE, , CA, 90016",Match,Exact,"2239 S MARVIN AVE, LOS ANGELES, CA, 90016",-118.36321676499995,34.03713246900003,141600756,R,20756,2239,S,MARVIN,AVE,,90016
"2305 S MARVIN AVE, , CA, 90016",Match,Exact,"2305 S MARVIN AVE, LOS ANGELES, CA, 90016",-118.36342915799997,34.03654165900008,141600756,R,20757,2305,S,MARVIN,AVE,,90016
"2324 S MARVIN AVE, , CA, 90016",Match,Exact,"2324 S MARVIN AVE, LOS ANGELES, CA, 90016",-118.36348083799999,34.036359495000056,141600756,L,20758,2324,S,MARVIN,AVE,,90016
"4216 N MARY ELLEN AVE, , CA, 91604",Match,Exact,"4216 MARY ELLEN AVE, N HOLLYWOOD, CA, 91604",-118.41978315099999,34.14650480300003,141565246,R,17567,4216,N,MARY ELLEN,AVE,,91604
"4226 N MARY ELLEN AVE, , CA, 91604",Match,Exact,"4226 MARY ELLEN AVE, N HOLLYWOOD, CA, 91604",-118.41978315099999,34.14665570000005,141565246,R,17568,4226,N,MARY ELLEN,AVE,,91604
"4236 N MARY ELLEN AVE, , CA, 91604",Match,Exact,"4236 MARY ELLEN AVE, N HOLLYWOOD, CA, 91604",-118.41978315099999,34.14680659600003,141565246,R,24087,4236,N,MARY ELLEN,AVE,,91604
"4720 W MASCOT ST, , CA, 90019",Match,Exact,"4720 MASCOT ST, LOS ANGELES, CA, 90019",-118.34266088899994,34.040813322000076,141601651,L,23711,4720,W,MASCOT,ST,,90019
"4815 W MASCOT ST, , CA, 90019",Match,Exact,"4815 MASCOT ST, LOS ANGELES, CA, 90019",-118.34386080099995,34.040874158000065,141601646,R,25149,4815,W,MASCOT,ST,,90019
"4817 W MASCOT ST, , CA, 90019",Match,Exact,"4817 MASCOT ST, LOS ANGELES, CA, 90019",-118.34390596099996,34.040874158000065,141601646,R,25150,4817,W,MASCOT,ST,,90019
"4822 W MASCOT ST, , CA, 90019",Match,Exact,"4822 MASCOT ST, LOS ANGELES, CA, 90019",-118.34423068099994,34.040863193000064,141601646,L,23714,4822,W,MASCOT,ST,,90019
"10762 W MASSACHUSETTS AVE, , CA, 90024",Match,Exact,"10762 MASSACHUSETTS AVE, LOS ANGELES, CA, 90024",-118.43620209,34.052202169000054,141567922,L,4975,10762,W,MASSACHUSETTS,AVE,,90024
"10810 W MASSACHUSETTS AVE, , CA, 90024",Match,Exact,"10810 MASSACHUSETTS AVE, LOS ANGELES, CA, 90024",-118.43688829399997,34.05196435300007,141567908,L,6027,10810,W,MASSACHUSETTS,AVE,,90024
"10821 W MASSACHUSETTS AVE, , CA, 90024",Match,Exact,"10821 MASSACHUSETTS AVE, LOS ANGELES, CA, 90024",-118.43729834299995,34.05207957600004,141567904,R,6026,10821,W,MASSACHUSETTS,AVE,,90024
"11980 W MASSACHUSETTS AVE, , CA, 90025",No_Match,,,,#ERR,,,6025,11980,W,MASSACHUSETTS,AVE,,90025
"1104 S MASSELIN AVE, , CA, 90019",Tie,,,,#ERR,,,20391,1104,S,MASSELIN,AVE,,90019
"1319 S MASSELIN AVE, , CA, 90019",Match,Exact,"1319 MASSELIN AVE, LOS ANGELES, CA, 90019",-118.35762524799998,34.05106860400008,141599261,R,19603,1319,S,MASSELIN,AVE,,90019
"14 E MAST ST, , CA, 90292",Match,Exact,"14 MAST ST, VENICE, CA, 90292",-118.46065783299997,33.972385888000076,141576910,R,3060,14,E,MAST,ST,,90292
"108 S MATHEWS ST, , CA, 90033",Match,Exact,"108 S MATHEWS ST, LOS ANGELES, CA, 90033",-118.20871343099998,34.042990160000045,141624573,L,7846,108,S,MATHEWS,ST,,90033
"328 N MATHEWS ST, , CA, 90033",Match,Exact,"328 N MATHEWS ST, LOS ANGELES, CA, 90033",-118.20708468499998,34.04534647500003,637367748,R,7843,328,N,MATHEWS,ST,,90033
"4334 N MATILIJA AVE, , CA, 91423",Match,Exact,"4334 MATILIJA AVE, SHERMAN OAKS, CA, 91423",-118.43402159099998,34.14950700600008,629805502,R,19498,4334,N,MATILIJA,AVE,,91423
"4345 N MATILIJA AVE, , CA, 91423",Match,Exact,"4345 MATILIJA AVE, SHERMAN OAKS, CA, 91423",-118.43403483999998,34.149625542000024,629805502,L,19499,4345,N,MATILIJA,AVE,,91423
"4346 N MATILIJA AVE, , CA, 91423",Match,Exact,"4346 MATILIJA AVE, SHERMAN OAKS, CA, 91423",-118.43402159099998,34.14964924900005,629805502,R,19496,4346,N,MATILIJA,AVE,,91423
"4405 N MATILIJA AVE, , CA, 91423",Match,Exact,"4405 MATILIJA AVE, SHERMAN OAKS, CA, 91423",-118.43403530299997,34.15065725900007,141561932,L,19497,4405,N,MATILIJA,AVE,,91423
"12617 W MATTESON AVE, , CA, 90066",Match,Exact,"12617 MATTESON AVE, LOS ANGELES, CA, 90066",-118.43564836099995,34.000147524000056,141570793,R,3314,12617,W,MATTESON,AVE,,90066
"12631 W MATTESON AVE, , CA, 90066",Match,Exact,"12631 MATTESON AVE, LOS ANGELES, CA, 90066",-118.43579982999995,34.00007178900006,141570793,R,3375,12631,W,MATTESON,AVE,,90066
"12633 W MATTESON AVE, , CA, 90066",Match,Exact,"12633 MATTESON AVE, LOS ANGELES, CA, 90066",-118.43582146899996,34.00006097000005,141570793,R,3376,12633,W,MATTESON,AVE,,90066
"12710 W MATTESON AVE, , CA, 90066",Match,Exact,"12710 MATTESON AVE, LOS ANGELES, CA, 90066",-118.43702870099997,33.99944355100007,141570780,L,3377,12710,W,MATTESON,AVE,,90066
"12711 W MATTESON AVE, , CA, 90066",Match,Exact,"12711 MATTESON AVE, LOS ANGELES, CA, 90066",-118.43703555599996,33.99945292700005,141570780,R,3378,12711,W,MATTESON,AVE,,90066
"12714 W MATTESON AVE, , CA, 90066",Match,Exact,"12714 MATTESON AVE, LOS ANGELES, CA, 90066",-118.43711125799996,33.99940206500003,141570780,L,3379,12714,W,MATTESON,AVE,,90066
